subject_id,group,message_order,message_id,date,message,annotator_1_label,annotator_1_dimension,annotator_2_label,annotator_2_dimension,annotator_3_label,annotator_3_dimension,final_label,final_dimension,notes
subject142,bsf,15,99933416846,2020-12-20 04:59:32,"Sabes que , omitamos esto , ya todo tranquilo si ? ?",,,,,,,,,
subject142,bsf,16,14271344480,2020-12-20 18:00:34,"¿ Que tal , como va todo ?",,,,,,,,,
subject142,bsf,17,86617793303,2020-12-20 18:04:18,Me alegro por ustedes ! cara sonriente Pues yo ya estoy un poco mejor que el día de ayer .,,,,,,,,,
subject142,bsf,18,72736517217,2020-12-20 18:12:03,Gracias les agradezco cara sonriente,,,,,,,,,
subject142,bsf,19,89623243627,2020-12-21 02:29:26,En serio ? cara sonrojada,,,,,,,,,
subject142,bsf,20,81250191117,2020-12-21 04:07:43,Cual es el problema que tú tienes ?,,,,,,,,,
subject142,bsf,21,9283433457,2020-12-21 04:12:04,"A veces estoy así como tú , que no encuentro que hacer cara llorando",,,,,,,,,
subject142,bsf,22,5220976948,2020-12-22 17:37:18,"Jejej pues nada , y vos ? ?",,,,,,,,,
subject142,bsf,23,44222171532,2021-01-25 18:28:22,"Hola ... disculpen la molestia pero , el día de ayer mi mejor amigo perdió a su mamá , ella falleció , yo le dije unas palabras de condolencia pero no se que mas decirle , no se que hacer cara llorando quiero darle espacio pero no quiero dejarlo solo tampoco",,,,,,,,,
subject142,bsf,24,63199717549,2021-01-25 18:42:37,"Les agradezco , y si así es , es con hechos.Pero ni siquiera el puede estar junto a sí madre debido a que está en otro país cara llorando",,,,,,,,,
subject143,bsf,1,58035243563,2021-03-27 00:02:40,Intentando conocer gente y abrirme un poco,,,,,,,,,
subject143,bsf,2,84651716657,2021-03-27 00:07:29,"Vaya , sin embargo pensé que eras mas mayor",,,,,,,,,
subject143,bsf,3,44533176985,2021-03-27 00:07:37,"Bueno , la edad no importa",,,,,,,,,
subject143,bsf,4,58817488362,2021-03-27 00:10:47,Es hoy cuando la cambian ? Vaya ni idea,,,,,,,,,
subject143,bsf,5,17048906905,2021-03-27 00:12:14,Me hiciste reir cara llorando de risa cara sonriendo con sudor frío cara sonriendo con sudor frío,,,,,,,,,
subject143,bsf,6,11649435494,2021-03-27 00:14:48,"La anterior vez no me enteré que la cambiaron . Me di cuenta en el trabajo , que me veia yo muy espabilada trabajando con mucha energia , a media mañana me enteré que se cambió . Con razón trabajé así de energética . Uff estoy en otro mundo",,,,,,,,,
subject143,bsf,7,5070232065,2021-03-27 00:18:52,"Supongo que los que estáis en este grupo es porque no os encontráis bien , estáis pasando por algo , etc , ¿ no ?",,,,,,,,,
subject143,bsf,8,63132845361,2021-03-27 00:22:14,"Genial ... voy a dormir , mañana seguimos hablando y nos vamos conociendo . SALUDOS a todos :)",,,,,,,,,
subject143,bsf,9,59904411554,2021-03-27 11:17:20,"A mi el silencio me gusta , pero no la luz del sol",,,,,,,,,
subject143,bsf,10,20387480822,2021-03-27 13:26:22,Esa musica me anima mucho,,,,,,,,,
subject143,bsf,11,86046302968,2021-03-27 14:29:58,Es lo unico bonito que tengo cara llorando de risa cara llorando de risa,,,,,,,,,
subject143,bsf,12,16899293480,2021-03-27 15:01:46,"Techno , psy trance , hardcore",,,,,,,,,
subject143,bsf,13,22768310360,2021-03-27 15:20:41,Yo soy fanática de Super Mario,,,,,,,,,
subject143,bsf,14,26723410662,2021-03-27 15:20:57,Tengo todo de él cara sonriendo con sudor frío,,,,,,,,,
subject143,bsf,15,78157311555,2021-03-27 15:22:39,"Tengo los muñecos , los juegos , calcetines , gorra , bata jaja todo de mario",,,,,,,,,
subject143,bsf,16,88282897274,2021-03-27 15:23:27,Vale que es el cha cha ese ?,,,,,,,,,
subject143,bsf,17,60913789591,2021-03-27 15:31:23,Ohh esta version no la escuché,,,,,,,,,
subject143,bsf,18,86918999305,2021-03-27 15:38:29,La nintendo switch me ha hecho ser mas antisocial aún !,,,,,,,,,
subject143,bsf,19,35997117808,2021-03-27 15:42:08,"Tuve la ps2 tambien , de las mejores",,,,,,,,,
subject143,bsf,20,93209575624,2021-03-27 15:51:23,Conoceras a monica naranjo no ?,,,,,,,,,
subject143,bsf,21,93712576863,2021-03-27 16:09:52,Pero en que sitio inapropiado ?,,,,,,,,,
subject143,bsf,22,23202006989,2021-03-27 16:45:50,A ver si os gusta,,,,,,,,,
subject143,bsf,23,50690282387,2021-03-28 01:06:16,"Cambios de ánimo , a veces ira , a veces tristeza , o alegria , de repente mal ..",,,,,,,,,
subject143,bsf,24,19867798367,2021-03-28 01:14:53,"Tan solo es conversar sobre el transtorno , no pasa nada .",,,,,,,,,
subject143,bsf,25,68185326623,2021-03-28 22:37:15,Una pregunta . ¿ hay alguien que no tenga amigos ?,,,,,,,,,
subject143,bsf,26,58128501523,2021-03-28 22:37:52,¿ cómo lo llevas ? Es decir .. ¿ los necesitas ? ¿ o estás bien así ?,,,,,,,,,
subject143,bsf,27,21119956650,2021-03-28 22:39:47,"Tengo curiosidad . Estoy en una situación que no tengo amigos , el caso es que estoy bien así , sin personas . Hace años tenía amigos y era feliz , pero es como que he cambiado el chip y ya no me hace tanta ilusión",,,,,,,,,
subject143,bsf,28,23796770715,2021-03-28 22:50:08,"Como seas alguien que le guste aislarse , ya te ven el bicho raro",,,,,,,,,
subject143,bsf,29,13043314320,2021-03-29 14:53:43,"Oh , no pensaba que fuerais de españa",,,,,,,,,
subject143,bsf,30,73752075297,2021-03-29 14:57:56,Yo he estado 8 años viviendo en leganes y en getafe . Por trabajo,,,,,,,,,
subject143,bsf,31,27318098303,2021-03-29 14:58:13,Aqui en granada llevo 4 años,,,,,,,,,
subject143,bsf,32,9291810,2021-03-29 14:58:19,No se donde acabaré jaja,,,,,,,,,
subject143,bsf,33,52245399373,2021-03-29 14:59:07,"Madrid me encantó vivir , pero me cansé de tanto ajetreo",,,,,,,,,
subject143,bsf,34,52396571209,2021-03-29 14:59:17,"Eso si , lo echo de menos",,,,,,,,,
subject143,bsf,35,26979821620,2021-03-29 15:00:25,"Yo me iba al retiro a tocar los timbales , era gracioso porque la gente me echaba dineros . Y yo no queria dinero , tocaba para alegrar los oidos cara sonriendo con sudor frío",,,,,,,,,
subject143,bsf,36,24640518607,2021-03-29 18:32:06,"A mi me pasa que puedo escribir mucho , pero por telefono no me gusta hablar",,,,,,,,,
subject143,bsf,37,57978652972,2021-04-01 14:59:08,"Yo llevo tantos años siendo introvertida y lo acepto y me gusta , el problema es de quien no le guste",,,,,,,,,
subject143,bsf,38,35079677662,2021-04-01 14:59:15,Otra cosa es que no te guste a ti ser asi,,,,,,,,,
subject143,bsf,39,67458579464,2021-04-04 21:15:51,"La parte buena sería esa , que entendería y viviría en sus carnes . La parte mala , no nos animaríamos la una a la otra cara sonriendo con sudor frío",,,,,,,,,
subject143,bsf,40,75475938147,2021-04-05 13:43:24,"Una pregunta . ¿ cómo se sabe si tienes tlp ? Es decir , primero empiezas yendo a psicólogos no ? Te derivan , etc .. ¿ pero cómo se saben ? ¿ te revisan la cabeza ? O les dices que te sientes tal .. y así no más ? ¿ cómo va eso ?",,,,,,,,,
subject143,bsf,41,97312939738,2021-04-05 20:14:23,"Yo si tuve , 38 dias",,,,,,,,,
subject143,bsf,42,25721964797,2021-04-05 21:10:59,"Sii , solo salia positivo en las pruebas",,,,,,,,,
subject143,bsf,43,89016262842,2021-04-05 21:11:03,Ya a la cuarta vez negativo,,,,,,,,,
subject143,bsf,44,32207491023,2021-04-05 21:11:38,"Con mi pareja , y mi pareja negativo todo el tiempo . No le afectó",,,,,,,,,
subject143,bsf,45,57888892427,2021-04-05 21:12:19,"Si , hasta los medicos decian , que era raro , pero que hay casos que habia pasado eso . De convivir con la pareja y que no lo haya pillado la otra",,,,,,,,,
subject145,bsa,1,52490544503,2021-04-30 20:37:20,"Hola , Intento empezar de nuevo . Me llamo Rayssa , mucho a todos .",,,,,,,,,
subject145,bsa,2,24937517916,2021-04-30 20:39:31,"Hoy estoy con mucho ánimo , ustedes ya saben cómo es esto .",,,,,,,,,
subject145,bsa,3,92483901682,2021-05-01 21:45:43,"Lo que está pasando en mi país , Perú .",,,,,,,,,
subject145,bsa,4,77440921663,2021-05-01 21:48:33,Lo que hace la corrección . Maldita corrupción .,,,,,,,,,
subject145,bsa,5,70331404339,2021-05-01 21:49:01,Eso es una locura .,,,,,,,,,
subject145,bsa,6,38596568795,2021-05-01 21:49:32,Qué creen ? Que uno va al baño y sale plata del cu ...,,,,,,,,,
subject145,bsa,7,82532436402,2021-05-01 21:53:33,Al Perú llegan algunas noticias de Colombia . Pero se ve que las cosas no andan bien,,,,,,,,,
subject145,bsa,8,27097081023,2021-05-01 21:54:01,Espero sean escuchados hermanos y hermanas de Colombia .,,,,,,,,,
subject145,bsa,9,41368520928,2021-05-02 07:27:30,Por qué la carita,,,,,,,,,
subject145,bsa,10,27405102684,2021-05-02 18:04:53,Estás en algún tipo de tratamiento ?,,,,,,,,,
subject145,bsa,11,54034534389,2021-05-02 18:05:32,Aún no es tan bueno que digamos .,,,,,,,,,
subject145,bsa,12,33814311939,2021-05-02 18:07:30,Yo sí . Cada quien tiene su proceso,,,,,,,,,
subject145,bsa,13,38951713102,2021-05-02 18:09:53,Eso lo entiendo . En mi caso ya no tomo medicamentos . Solo hago ejercicio y termino cansadísima más el trabajo,,,,,,,,,
subject145,bsa,14,28902704677,2021-05-02 18:10:55,Uno se siente zombie con las medicinas . Es horrible,,,,,,,,,
subject145,bsa,15,67011473542,2021-05-02 18:12:12,No es una bonita muerte el paro cardíaco .,,,,,,,,,
subject145,bsa,16,70017204092,2021-05-02 18:16:31,En algún momento los pensamientos suicidas eran pan de cada día para mí .,,,,,,,,,
subject145,bsa,17,11994944042,2021-05-02 18:17:59,Hasta que un día caí tan bajo que me propuse darle una patada en el trasero a la depresión,,,,,,,,,
subject145,bsa,18,54191279848,2021-05-02 18:18:19,Sobreviví a 8 intentos de suicidios,,,,,,,,,
subject145,bsa,19,65607194138,2021-05-02 18:18:41,Incluso tomó las riendas de mi tratamiento y hable seriamente sobre las medicinas,,,,,,,,,
subject145,bsa,20,80256515280,2021-05-02 18:18:50,Realmente mejoraba al tomarlas ?,,,,,,,,,
subject145,bsa,21,97414766155,2021-05-02 18:19:19,"Deseche amigos , familiares , abrace mis hobbies",,,,,,,,,
subject145,bsa,22,92426681401,2021-05-02 18:19:39,Quería mi vida de vuelta,,,,,,,,,
subject145,bsa,23,99522453218,2021-05-02 18:19:56,Y si eso era mi última oportunidad la iba a tomar,,,,,,,,,
subject145,bsa,24,25817678008,2021-05-02 18:20:41,"Que es lo que quiere la depresión ? Matarnos apagarnos , olvidarnos de nuestros sueños",,,,,,,,,
subject145,bsa,25,37767919119,2021-05-02 18:21:05,La depresión quiere que pensemos que somos una basura,,,,,,,,,
subject145,bsa,26,68696951172,2021-05-02 18:21:28,No es que se supera,,,,,,,,,
subject145,bsa,27,21675009528,2021-05-02 18:21:37,Aún lucho con mis pensamientos,,,,,,,,,
subject145,bsa,28,63645635834,2021-05-02 18:22:45,Pero me enfrento todos los días y me pronto a mi misma que este día le daré una patada en el culo a la depresión,,,,,,,,,
subject145,bsa,29,45915036331,2021-05-02 18:23:17,Se aprende a vivir .,,,,,,,,,
subject145,bsa,30,70451764875,2021-05-02 18:23:34,Nunca han querido descubrir que hay detrás de todo esto .,,,,,,,,,
subject145,bsa,31,19752414921,2021-05-02 18:24:02,La depresión es real . Uno debe luchar,,,,,,,,,
subject145,bsa,32,86666169055,2021-05-02 18:24:37,"Creo en la depresión , xq lo viví , pero también creo que sí me quedo llorando en mi cama no sacará nada y me vencerá",,,,,,,,,
subject145,bsa,33,81567362957,2021-05-02 18:24:58,Habrá ganado un día más .,,,,,,,,,
subject145,bsa,34,74706756765,2021-05-02 18:26:14,"Antes creía que mi existencia no tenía un rumbo . Pero este mi reto , la depresión y me iré de este mundo luchando .",,,,,,,,,
subject145,bsa,35,69533957655,2021-05-02 18:27:28,En ninguno dije que la ignoro,,,,,,,,,
subject145,bsa,36,19600803519,2021-05-02 18:27:44,Más siempre recalcó que decidí enfrentarla,,,,,,,,,
subject145,bsa,37,73709013567,2021-05-02 18:27:56,Eso no lo escribí yo,,,,,,,,,
subject145,bsa,38,15800702707,2021-05-02 18:29:43,"No sé si serán estúpido , cada quien tiene su proceso y debe vivirlo . Respeto tu opinión .",,,,,,,,,
subject145,bsa,39,82078187018,2021-05-02 18:30:24,"Exacto , pero como te digo , no mencioné en ningún momento el ignorar",,,,,,,,,
subject145,bsa,40,10102054562,2021-05-02 18:32:45,Solo lo digo por que el café en grandes cantidades es mala para los dientes jajaja nada más,,,,,,,,,
subject145,bsa,41,36355105546,2021-05-02 18:34:30,Solo hable de la depresión más no del insomnio . No podría dar una opinión sobre eso por qué no pasa,,,,,,,,,
subject145,bsa,42,97491248658,2021-05-02 18:35:25,Por eso cuando me dijiste que vas por la secta taza dije : waooo,,,,,,,,,
subject145,bsa,43,56832639198,2021-05-02 18:36:12,Sorry estoy entendiendo telegram,,,,,,,,,
subject145,bsa,44,96262736304,2021-05-03 03:04:35,"La idea siempre está , no eres el único . Pero , no estás solo , habla con nosotros",,,,,,,,,
subject147,bsa,1,27982289747,2020-08-30 06:40:18,Soy nueva aqui . Saludos,,,,,,,,,
subject147,bsa,2,96554299504,2020-08-30 06:41:06,"Gracias , espero entre todos nos alentemos n . n cara sonriente",,,,,,,,,
subject147,bsa,3,19119267276,2020-08-30 06:42:16,Si pudiera te daría una abrazo muy fuerte .,,,,,,,,,
subject147,bsa,4,47447666072,2020-08-30 06:42:30,Un abrazo en la distancia,,,,,,,,,
subject147,bsa,5,51183744492,2020-08-30 06:43:51,Aca siempre habran personas que podemos apoyarte y leerte cuando quieras n . n,,,,,,,,,
subject147,bsa,6,73209712024,2020-08-30 06:47:11,Por cierto yo soy de Nicaragua bandera nicaragua ustedes ?,,,,,,,,,
subject147,bsa,7,32050847481,2020-08-30 06:47:27,Tratando siempre de estar bien aún con todo,,,,,,,,,
subject147,bsa,8,60593054981,2020-08-30 06:48:52,Claro n . n cara sonriente,,,,,,,,,
subject147,bsa,9,75369135762,2020-08-30 06:49:02,Dónde viví también llueve bastante,,,,,,,,,
subject147,bsa,10,82266753570,2020-08-30 06:53:35,Aquí en invierno jajaja,,,,,,,,,
subject147,bsa,11,21003098774,2020-08-30 07:03:46,Claro que sí n . n,,,,,,,,,
subject147,bsa,12,33338763184,2020-08-30 07:04:28,"Y ustedes chicos , porque están aquí ? Yo padezco de ansiedad y depresión diagnósticada hace 10 años con depresión y ansiedad hace 3 años .",,,,,,,,,
subject147,bsa,13,45231123407,2020-08-30 07:04:46,Pero trato de ser positiva siempre y poder salir adelante,,,,,,,,,
subject147,bsa,14,95390446751,2020-08-30 07:06:34,"Es muy difícil . Yo estuve médicada un tiempo , fue medicación controlada . Actualmente ya no .",,,,,,,,,
subject147,bsa,15,48966836854,2020-08-30 07:06:57,Siengo teniendo crisis y fatal .,,,,,,,,,
subject147,bsa,16,46581498230,2020-08-30 07:07:54,Trato de ocupar mi mente en muchas cosas para no caer en crisis,,,,,,,,,
subject147,bsa,17,33164820082,2020-08-30 07:11:58,"Un tiempo también me autolesionaba , pero ahora lo controlo , no tengo ese trastorno si . Se me fue descartado cuando estuve yendo a terapia",,,,,,,,,
subject147,bsa,18,66552664928,2020-08-30 07:12:32,Cuando me siento mal pinto o escribo,,,,,,,,,
subject147,bsa,19,4227690807,2020-08-30 07:12:45,También bailo mi música favorita .,,,,,,,,,
subject147,bsa,20,69217453259,2020-08-30 07:13:21,Tengo depresión severa heredada por mi padre y eso desencadenó mi ansiedad también,,,,,,,,,
subject147,bsa,21,19469404466,2020-08-30 07:13:51,"Antes oía solo Rock y Reggae , pero ahora oígo de todo lo que me haga feliz y me vibras positivas .",,,,,,,,,
subject147,bsa,22,56741390130,2020-08-30 07:13:57,Que me haga sentir mejor,,,,,,,,,
subject147,bsa,23,13982383586,2020-08-30 07:14:03,Y libre mi alma,,,,,,,,,
subject147,bsa,24,51009886911,2020-08-30 07:14:35,Yo tuve que cambiar varias veces hasta que encontré un que me ayudó muchísimo,,,,,,,,,
subject147,bsa,25,41526005477,2020-08-30 07:16:48,"Antes tenía muchos amigos , bueno conocidos y ahora no tengo más que uno , y sabes ? Aveces no ed la cantidad sino , la calidad y aprendí a seguir por mi cara lanzando un beso",,,,,,,,,
subject147,bsa,26,15076763111,2020-08-30 07:17:09,Pero aquí tenés mucha gente que entre todos nos podemos apoyar,,,,,,,,,
subject147,bsa,27,10827003357,2020-08-30 07:17:48,"También pase por esa etapa , claro , fue hace muchos años . Y me costó salir de eso , pero trate de salir adelante con quién si de verdad desean estar conmigo .",,,,,,,,,
subject147,bsa,28,26971606753,2020-08-30 07:19:37,"Mi mejor amiga de años me abandono y lastimo , pase añoooosssss sufriendo , hasta que un día cerré ese ciclo cuando entendí que ella ya no quería ser más mi amiga y aprendí que nadie está para siempre , que todo acaba , pero de eso podemos aprender .",,,,,,,,,
subject147,bsa,29,2877385135,2020-08-30 07:20:19,"Y ahora con esta situación , es difícil encontrar otro en otras ciudades . u . u",,,,,,,,,
subject147,bsa,30,8767394184,2020-08-30 07:22:00,"Pase años creeme aún me duele , pero supe que quien de verdad es tu amigo jamás te deja , solo los falsos se van . Uno no queda sin amigos , solo quedamos con quiénes realmente valen la pena .",,,,,,,,,
subject147,bsa,31,12342141840,2020-08-30 07:22:10,Eso es muy genial,,,,,,,,,
